material_id,material_name,material_original_price,material_optimized_price,material_type,material_subtype,specialty,procedure_id,procedure_name,procedure_original_cost,procedure_optimized_cost,price_source,surgeon_fullname,surgeon_specific_action
78052,2-0 silk ties,58.38,53.38,DISPOSABLE,SUTURES,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
77904,opsite flexigrid dressing,35.08,35.08,DISPOSABLE,WOUNDCARE,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
78444,mr8 drill console,431.18,431.18,OTHER,DEVICE,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
77823,vicryl 2-0,61.48,56.48,DISPOSABLE,SUTURES,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
78050,codman bactiseal evd catheter,18.91,18.91,DISPOSABLE,OTHER_DISPOSABLES,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
77963,suction device,445.07,445.07,OTHER,DEVICE,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
77817,9 fraiser sucker,18.31,18.31,DISPOSABLE,OTHER_DISPOSABLES,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
77949,silk suture 2-0,59.38,54.38,DISPOSABLE,SUTURES,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
78934,mr8 drill,37.81,34.81,INSTRUMENT,missing,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
77813,spinal pack,8.56,1.56,DISPOSABLE,DRAPING,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
77902,bone wax,6.83,2.83,DISPOSABLE,LIQUIDS_MEDICINES,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
78003,small absorbent drapes,6.56,1.56,DISPOSABLE,DRAPING,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
77826,skin clips,44.74,43.74,DISPOSABLE,SUTURES,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
78049,perforator drill piece,19.91,19.91,DISPOSABLE,OTHER_DISPOSABLES,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
78002,craniotomy drape,1.56,1.56,DISPOSABLE,DRAPING,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
77812,neuro bipolars,43.7,35.7,INSTRUMENT,missing,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
77831,diathermy machine,446.07,446.07,OTHER,DEVICE,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
77827,small opsite dressing,42.08,37.08,DISPOSABLE,WOUNDCARE,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
77811,neuro set up,34.7,34.7,INSTRUMENT,missing,,282,Burrhole Evacuation for Haematoma,1841.22,1793.2199999999998,historical,unknown,DEFAULT
78447,jones flap,34.9,34.9,INSTRUMENT,missing,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,Jeremy Holland,ADDED
77970,disposable bipolar,17.89,13.89,DISPOSABLE,OTHER_DISPOSABLES,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
77897,6 fraiser sucker,23.31,19.31,DISPOSABLE,OTHER_DISPOSABLES,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
77982,1-0 vicryl,57.0,53.0,DISPOSABLE,SUTURES,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
78449,periosteal elevators,35.9,35.9,INSTRUMENT,missing,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,Ahmed Suroor,ADDED
77983,sonopet iq console,434.92,434.92,OTHER,DEVICE,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
77823,2-0 vicryl,57.0,55.0,DISPOSABLE,SUTURES,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
77820,blade 10,10.99,10.99,DISPOSABLE,OTHER_DISPOSABLES,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
77815,small drapes,6.99,5.99,DISPOSABLE,DRAPING,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
77900,small surgicel 50x70mm,8.24,8.24,DISPOSABLE,LIQUIDS_MEDICINES,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
78452,pneumatic drill,35.9,35.9,INSTRUMENT,missing,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,Ahmed Suroor,ADDED
77898,small square patties,23.31,23.31,DISPOSABLE,OTHER_DISPOSABLES,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
77925,sonopet iq,36.9,32.9,INSTRUMENT,missing,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
77817,9 fraiser sucker,18.31,18.31,DISPOSABLE,OTHER_DISPOSABLES,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
86800,mr8 3mm cutting burr (purple),33.59,29.59,DISPOSABLE,missing,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,Ahmed Suroor,ADDED
78094,angled bone curettes,35.9,35.9,INSTRUMENT,missing,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
77953,headlights,447.07,447.07,OTHER,DEVICE,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
78934,mr8 drill,37.81,34.81,INSTRUMENT,missing,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
86804,pneumatic drill foot pedal,15.99,12.99,OTHER,missing,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,Ahmed Suroor,ADDED
77813,spinal pack,8.56,1.56,DISPOSABLE,DRAPING,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
77830,microscope,434.18,430.18,OTHER,DEVICE,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
77814,large drapes,2.99,1.99,DISPOSABLE,DRAPING,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
78005,microscope drape,2.91,2.91,DISPOSABLE,DRAPING,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
77884,laminectomy spinal tray,38.9,32.9,INSTRUMENT,missing,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
77902,bone wax,6.83,2.83,DISPOSABLE,LIQUIDS_MEDICINES,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
81883,mr8 3mm matchstick drill (purple),21.89,17.89,DISPOSABLE,OTHER_DISPOSABLES,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
77821,blade 15,14.99,11.99,DISPOSABLE,OTHER_DISPOSABLES,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
77964,mcculloch retractors tray,36.9,33.9,INSTRUMENT,missing,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
78144,osteotomes,36.9,32.9,INSTRUMENT,missing,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
77871,electric drill console,436.92,429.92,OTHER,DEVICE,,286,Lumbar Decompression Discectomy Laminectomy,4494.01,2341.8900000000003,historical,unknown,DEFAULT
78444,mr8 drill console,431.18,431.18,OTHER,DEVICE,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
78046,black chair,9.49,4.49,OTHER,missing,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
78378,bard ptfe felt,17.89,16.89,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77982,1-0 vicryl,57.0,53.0,DISPOSABLE,SUTURES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77997,budde halo,38.7,38.7,INSTRUMENT,missing,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77820,blade 10,10.99,10.99,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77922,mercian curved scissors,36.7,33.7,INSTRUMENT,missing,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77898,small square patties,23.31,23.31,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77855,suction tubing,8.99,8.99,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77991,mr8 electric drill,38.7,33.7,INSTRUMENT,missing,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
78159,duplo tip,16.89,16.89,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77813,spinal pack,8.56,1.56,DISPOSABLE,DRAPING,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77853,medium long patties,20.31,18.31,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
86372,3-0 vicryl for dura,36.37,32.37,DISPOSABLE,missing,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77977,micro patties,28.31,23.31,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
78003,small absorbent drapes,6.56,1.56,DISPOSABLE,DRAPING,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
78002,craniotomy drape,1.56,1.56,DISPOSABLE,DRAPING,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
78268,tisseel,8.05,8.05,DISPOSABLE,LIQUIDS_MEDICINES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
81026,yellow fish hook,13.99,10.99,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
78377,cervical upcuts,43.63,43.63,INSTRUMENT,missing,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77821,blade 15,14.99,11.99,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
78017,speitzler mallis forceps,25.31,19.31,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
78012,proper surgicel,7.77,6.77,DISPOSABLE,LIQUIDS_MEDICINES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77897,6 fraiser sucker,23.31,19.31,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77852,4x4 pack,13.99,11.99,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77823,vicryl 2-0,61.48,56.48,DISPOSABLE,SUTURES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77979,codman strips,23.31,20.31,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77969,universal screwdriver,37.63,34.63,INSTRUMENT,missing,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
78007,12x12 pack,23.31,23.31,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77978,large square patties,21.89,12.89,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
78015,craniotome cutter,20.31,19.31,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77924,rhoton dissectors,42.7,33.7,INSTRUMENT,missing,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77963,suction device,445.07,445.07,OTHER,DEVICE,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77971,neuro tubing,16.89,14.89,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77817,9 fraiser sucker,18.31,18.31,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77923,mercian straight scissors,40.7,38.7,INSTRUMENT,missing,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
78009,brain retractor 10mm,13.89,13.89,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77830,microscope,434.18,430.18,OTHER,DEVICE,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
78005,microscope drape,2.91,2.91,DISPOSABLE,DRAPING,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77901,blunt needle,28.31,20.31,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77902,bone wax,6.83,2.83,DISPOSABLE,LIQUIDS_MEDICINES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
78006,leggings,2.56,2.56,DISPOSABLE,DRAPING,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
78008,brackman sucker,19.31,19.31,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77826,skin clips,44.74,43.74,DISPOSABLE,SUTURES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
81024,blue fish hook,11.99,8.99,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
81883,mr8 3mm matchstick drill (purple),21.89,17.89,DISPOSABLE,OTHER_DISPOSABLES,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77812,neuro bipolars,43.7,35.7,INSTRUMENT,missing,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77831,diathermy machine,446.07,446.07,OTHER,DEVICE,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77965,speitzler mallis cable,42.7,38.7,INSTRUMENT,missing,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
78376,posterior fossa retractors,41.63,36.63,INSTRUMENT,missing,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
77811,neuro set up,34.7,34.7,INSTRUMENT,missing,,290,Microvascular Decompression,2889.56,2754.559999999999,historical,unknown,DEFAULT
86940,s2 6.0mm precision round,35.23,34.23,DISPOSABLE,missing,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
86936,s2 4.0mm coarse diamond,35.23,35.23,DISPOSABLE,missing,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78279,zollner fine suction 6fg,11.99,9.99,DISPOSABLE,OTHER_DISPOSABLES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78337,otocomb ointment,10.25,9.25,DISPOSABLE,LIQUIDS_MEDICINES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
81028,ossiculo prothesis,40.23,36.23,IMPLANT,missing,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78322,s2 drill irrigation,12.99,11.99,DISPOSABLE,OTHER_DISPOSABLES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
86935,s2 4.0mm precision round,35.23,34.23,DISPOSABLE,missing,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78034,packs of red/green/black facial nerve needles,13.99,11.99,DISPOSABLE,OTHER_DISPOSABLES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78333,½ inch ribbon gauze,15.99,6.99,DISPOSABLE,OTHER_DISPOSABLES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
77829,aqueous betadine,17.03,16.03,DISPOSABLE,LIQUIDS_MEDICINES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78266,neurosign nerve stimulator monitor,452.07,450.07,OTHER,DEVICE,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
77850,dental needle,14.99,11.99,DISPOSABLE,OTHER_DISPOSABLES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78280,large cotton wool balls,13.99,9.99,DISPOSABLE,OTHER_DISPOSABLES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78321,wool pad,11.99,8.99,DISPOSABLE,OTHER_DISPOSABLES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78277,middle ear micro,52.32,51.32,INSTRUMENT,missing,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78003,small absorbent drapes,6.56,1.56,DISPOSABLE,DRAPING,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
86934,s2 5.0mm precision round,32.23,32.23,DISPOSABLE,missing,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
77961,bag normal saline 1l,14.25,6.25,DISPOSABLE,LIQUIDS_MEDICINES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78002,craniotomy drape,1.56,1.56,DISPOSABLE,DRAPING,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78278,major ear pack,8.58,8.58,DISPOSABLE,DRAPING,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
77849,dental syringe,15.99,8.99,DISPOSABLE,OTHER_DISPOSABLES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78317,alto cutter,54.32,54.32,INSTRUMENT,missing,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78014,silastic sheet 0.13mm,6.99,6.99,DISPOSABLE,OTHER_DISPOSABLES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
77823,2-0 vicryl,57.0,55.0,DISPOSABLE,SUTURES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78109,lignospan cartridges,16.03,12.03,DISPOSABLE,LIQUIDS_MEDICINES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78291,3-0 monocryl undyed,43.74,41.74,DISPOSABLE,SUTURES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
77854,"adrenaline 1:10,000",6.25,6.25,DISPOSABLE,LIQUIDS_MEDICINES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
77963,suction device,445.07,445.07,OTHER,DEVICE,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
77971,neuro tubing,16.89,14.89,DISPOSABLE,OTHER_DISPOSABLES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
77817,9 fraiser sucker,18.31,18.31,DISPOSABLE,OTHER_DISPOSABLES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78335,s2 drill console,449.07,449.07,OTHER,DEVICE,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
77926,s2 drill,47.32,47.32,INSTRUMENT,missing,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
77830,microscope,434.18,430.18,OTHER,DEVICE,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78033,blue/white facial nerve stimulator,11.99,11.99,DISPOSABLE,OTHER_DISPOSABLES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
86937,s2 3.0mm coarse diamond,35.23,35.23,DISPOSABLE,missing,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78276,middle ear one,52.32,48.32,INSTRUMENT,missing,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78005,microscope drape,2.91,2.91,DISPOSABLE,DRAPING,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
86938,s2 2.0mm coarse diamond,35.23,35.23,DISPOSABLE,missing,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
77831,diathermy machine,446.07,446.07,OTHER,DEVICE,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
78401,adrenaline 1:1000,5.25,5.25,DISPOSABLE,LIQUIDS_MEDICINES,,1075,Mastoidectomy,6149.46,2963.86,historical,unknown,DEFAULT
77847,olympus microdebrider,63.68,59.68,INSTRUMENT,missing,,1510,Turbinoplasty,15492.98,2651.4999999999995,historical,unknown,DEFAULT
77846,endoscopic turbinoplasty tray,63.68,61.68,INSTRUMENT,missing,,1510,Turbinoplasty,15492.98,2651.4999999999995,historical,unknown,DEFAULT
77848,bowl pack,10.99,9.99,DISPOSABLE,OTHER_DISPOSABLES,,1510,Turbinoplasty,15492.98,2651.4999999999995,historical,unknown,DEFAULT
77860,debrider blade 4mm,8.99,7.99,DISPOSABLE,OTHER_DISPOSABLES,,1510,Turbinoplasty,15492.98,2651.4999999999995,historical,unknown,DEFAULT
77870,medtronic m4/m5 microdebrider,67.68,61.68,INSTRUMENT,missing,,1510,Turbinoplasty,15492.98,2651.4999999999995,historical,Archana Jaiswal,ADDED
77858,diego elite tube set,8.99,6.99,DISPOSABLE,OTHER_DISPOSABLES,,1510,Turbinoplasty,15492.98,2651.4999999999995,historical,unknown,DEFAULT
77852,4x4 pack,13.99,11.99,DISPOSABLE,OTHER_DISPOSABLES,,1510,Turbinoplasty,15492.98,2651.4999999999995,historical,unknown,DEFAULT
77861,blue gauze,13.99,6.99,DISPOSABLE,OTHER_DISPOSABLES,,1510,Turbinoplasty,15492.98,2651.4999999999995,historical,unknown,DEFAULT
78109,lignospan cartridges,16.03,12.03,DISPOSABLE,LIQUIDS_MEDICINES,,1510,Turbinoplasty,15492.98,2651.4999999999995,historical,unknown,DEFAULT
77862,anti-mist,13.99,10.99,DISPOSABLE,OTHER_DISPOSABLES,,1510,Turbinoplasty,15492.98,2651.4999999999995,historical,unknown,DEFAULT
77869,gyrus console,446.07,446.07,OTHER,DEVICE,,1510,Turbinoplasty,15492.98,2651.4999999999995,historical,unknown,DEFAULT
