,default_cost,avg_surgeon_cost,optimized_materials,optimized_cost
1799,7567.300000000001,8472.66,"{'operatiejas l standaard': np.float64(26.26343493941647), 'optiek stryker 10mm 30gr + lichtkabel': np.float64(135.18), 'trocar cff73 12 mm x 100 mm': np.float64(3.79), 'ultra-cisionnet alg': np.float64(38.42), 'airseal apparaat': np.float64(437.51), 'specialismekar - algemene chirurgie': np.float64(435.51), 'ricard spreider': np.float64(41.42), 'ch 16 balloncatheter (5-15 ml) 180605': np.float64(12.29), 'vicryl 2-0 5x70': np.float64(42.74), 'ligaclip 5mm endosc. mult. clip applier el5ml': np.float64(58.97804078696815), 'diathermie met rookafzuig verlengd': np.float64(4.79), 'groot basis net': np.float64(47.72), 'handschoenen': np.float64(26.49), 'pds loop scherp 150 cm': np.float64(55.98), 'cdh29 circulaire stapler': np.float64(6.79), 'consecura stomazakje': np.float64(35.67), 'prolene 0 sh 8834h': np.float64(37.2), 'handschoen 8,5': np.float64(26.49), 'consecura stomaplak': np.float64(34.67), 'hem-o-lock tangen': np.float64(142.53), 'chirurgisch laparotomie net': np.float64(49.72), 'trocar cff03 5 mm x 100mm': np.float64(3.79), 'vicryl 2-0 ct2': np.float64(56.46886893088762), 'lonestar retractor': np.float64(203.37296876955128), 'dikke zuigbuis yankauer ch 18': np.float64(8.99), 'spuit 20 ml': np.float64(7.79), 'eechelon flex 45 (groen)': np.float64(54.98), 'lonestar haakjes': np.float64(8.79), '1 liter drukzak': np.float64(435.82), 'naald groen': np.float64(21.99), 'vicryl 3-0 sh': np.float64(57.98), 'thunderbeat diathermie apparaat': np.float64(439.9326386247326), 'v-loc hechting 3-0': np.float64(53.98), 'buikgazen 40x70cm cutisoft': np.float64(36.48), 'eea': np.float64(16.99), 'trocar sleeve 12mm': np.float64(6.79), 'fys.zout 1000 ml fles (nacl)': np.float64(6.91), 'atr.tang+handv 8393.0004 extra lng': np.float64(40.42), 'diathermisch haakje': np.float64(8.79), 'alexis woundprotector': np.float64(5.79), 'thunderbeat': np.float64(8.74), 'airseal 8mm access port': np.float64(3.79), 'echelon flex 45 ec45a': np.float64(56.98), 'airseal trilumen filtered tubeset': np.float64(8.79), 'wattenbollen (wattendepperset)': np.float64(23.543415131747963), 'cathetertip spuit 60 cc': np.float64(9.74), 'ligaclip 12mm endosc rotating mult.clip applier er': np.float64(55.98), 'hem-o-lock l clips': np.float64(55.98), 'trocar c0r47 blunt tip c0r47 12x100mm': np.float64(5.79), 'ropivacaïne 150mg/20ml (naropin)': np.float64(5.25), 'tray endosc. steensnede': np.float64(13.97), 'olympus endoscopie toren': np.float64(436.82), 'harmonic ace 36 cm 5 mm harh36': np.float64(8.329861227786893), 'lange diathermiezak (scopisch)': np.float64(19.99), 'echelon flex 45 (wit)': np.float64(55.98), 'pds 2-0 ct-2 pdp333': np.float64(57.98), 'endosgel': np.float64(3.91), 'zuig-spoelslangenset wolff': np.float64(10.79), 'echelon flex 45 (blauw)': np.float64(52.98), 'laparoscopie net chirurgie': np.float64(41.42)}",4112.9592284110895
149,3182.580000000001,3222.94,"{'tegaderm': np.float64(3.36), 'operatiejas l standaard': np.float64(23.49), 'paraffine': np.float64(13.65), 'synth watten 15cm': np.float64(3.36), 'ethilon 4-0 ps': np.float64(30.59), 'fys.zout 1000 ml fles (nacl)': np.float64(6.91), 'markeerpen / skin marker': np.float64(16.99), 'meshgraft dermatoom': np.float64(238.55), 'sterile crepe 10cm': np.float64(6.359597158909622), 'batterij dermatoom': np.float64(433.37), 'plastisch basis net': np.float64(35.7), 'jelonet 10 x 10 cm 7404': np.float64(10.15), 'handschoenen': np.float64(25.49), 'huidstapler 35 vista/manipler az-35w': np.float64(8.79), 'mediocare washandjes': np.float64(17.39), 'specialisme kar - plastische chirurgie': np.float64(434.38955560078546), 'lyostypt 10x12cm 1069209': np.float64(2.36), 'tray basis': np.float64(2.99), 'operatiejas xl standaard (=xxl)': np.float64(26.40084012283053), 'accu dermatoom': np.float64(239.55)}",1579.8399928825254
306,3064.3599999999997,3121.34,"{'tray laparotomie': np.float64(36.27), 'tegaderm 10x12 cm': np.float64(37.67), 'extra lang instr. net': np.float64(132.69440385828932), 'operatiejas l standaard': np.float64(23.49), 'touchstone intraluminal stapler ecsc21': np.float64(56.98), 'ultra-cisionnet alg': np.float64(38.42), 'siliconendrain ch 21': np.float64(37.67), 'vicryl 2-0 5x70': np.float64(43.74), 'water ampul 10 cc': np.float64(5.91), 'pds loop scherp 150 cm': np.float64(55.98), 'groot basis net': np.float64(48.72), 'suprapub.cystofix 4450200': np.float64(21.488162016813234), 'spuit 10 ml': np.float64(5.79), 'handschoenen': np.float64(26.49), 'omnitract stangen': np.float64(40.42), 'prolene 0 sh 8834h': np.float64(37.2), 'catheter ch16': np.float64(21.99), 'wattenbollen (watten depperset)': np.float64(16.99), 'urimeter (ureofix 500)': np.float64(7.79), 'harmonic ace 23 cm 5mm har23': np.float64(3.79), 'jejunostomy kit 11800263004': np.float64(8.79), 'chirurgisch laparotomie net': np.float64(49.72), 'specialismekar - algemene chirurgie': np.float64(437.51), 'operatiejas xl standaard (=xxl)': np.float64(26.40084012283053), 'cutiplast maat op aanvraag': np.float64(37.68), 'snijdende beentang liston': np.float64(39.21), 'endosgel': np.float64(3.91), 'omnitract spreider': np.float64(41.42), 'bronchus/ligatuurklem semb': np.float64(41.21), 'ethilon 3-0 w1685t': np.float64(43.501141534599014), 'vicryl 3-0 sh': np.float64(58.98), 'diathermie met rookafzuigslang verlengd': np.float64(8.79)}",1496.6145475325325
345,1005.52,1072.5,"{'tray laparotomie': np.float64(36.27), 'operatiejas xl reinforced (=xxl)': np.float64(21.49), 'operatiejas l reinforced': np.float64(24.49), 'groot basis net': np.float64(47.72), 'chirurgisch laparotomie net': np.float64(51.72), 'ricard spreider': np.float64(41.42), 'cutiplast maat op aanvraag': np.float64(38.68), 'vicryl 2-0 5x70': np.float64(42.74), 'pds loop scherp 150 cm': np.float64(55.98), 'diathermie met rookafzuig verlengd': np.float64(4.79), 'handschoenen': np.float64(25.49), 'vicryl 3-0 sh': np.float64(57.98), 'monocryl 3-0 jb y3219h': np.float64(56.98)}",505.7500000000001
362,4716.960000000001,4779.92,"{'operatiejas l standaard': np.float64(23.49), 'operatiejas l reinforced': np.float64(24.49), 'ultra-cisionnet alg': np.float64(40.42), 'steridrape spoelzak gyn.1016': np.float64(19.99), 'mesje nr 20': np.float64(7.92), 'gazen 10x20 kliniray': np.float64(7.99), 'vicryl 2-0 5x70': np.float64(42.74), 'water ampul 10 cc': np.float64(5.91), 'pds loop scherp 150 cm': np.float64(55.98), 'groot basis net': np.float64(47.72), 'handschoenen': np.float64(25.49), 'diathermie zak': np.float64(16.49), 'spuit 10 ml': np.float64(5.79), 'cutisorb 10 x 10 cm': np.float64(33.67), 'consecura stomazakje': np.float64(35.67), 'disposable ligacliptang medium mcm30': np.float64(56.98), 'consecura stomaplak': np.float64(34.67), 'urimeter (ureofix 500)': np.float64(8.79), 'laparoscopielaken 1032': np.float64(1.49), 'chirurgisch laparotomie net': np.float64(51.72), 'lonestar retractor': np.float64(201.59), 'dikke zuigbuis yankauer ch 18': np.float64(8.99), 'cutiplast maat op aanvraag': np.float64(37.68), 'lonestar haakjes': np.float64(8.79), 'ethilon 3-0 w1685t': np.float64(42.74), 'vicryl 3-0 sh': np.float64(57.98), 'wattenbollen (watten depperset)': np.float64(16.99), 'pre-sacraal net': np.float64(38.47), 'diathermie met rookafzuigslang verlengd': np.float64(7.79), 'extra lang instr. net': np.float64(130.92), 'buikgazen 40x70cm cutisoft': np.float64(32.48), 'urine drainage zak s-20': np.float64(18.99), 'vicryl 1 ct-1 4x70': np.float64(57.98), 'eea': np.float64(23.916766404015107), 'retractor st. marks': np.float64(41.47), 'lamphoes': np.float64(27.49), 'omnitract stangen': np.float64(40.42), 'operatiejas xl reinforced (=xxl)': np.float64(21.49), 'ch 16. catheter': np.float64(18.99), 'instrumententafellaken (200x150)': np.float64(2.49), 'mesje nr 10': np.float64(8.92), 'omnitract spreider': np.float64(41.42), 'endosgel': np.float64(3.91), 'overzettafelsloop klein 145 x 80 cm': np.float64(2.49), 'afdekdoek 9069e (75x90)': np.float64(19.89)}",1461.6967664040158
369,2417.16,2642.35,"{'operatiejas l standaard': np.float64(23.49), 'gazen 10x10 kliniray': np.float64(10.865960943022529), 'optiek stryker 10mm 30gr + lichtkabel': np.float64(137.18), 'trocar cff73 12 mm x 100 mm': np.float64(3.79), 'ultra-cisionnet alg': np.float64(38.42), 'atr.tang+handv 8393.0004 extra lng': np.float64(40.42), 'alexis woundprotector': np.float64(5.79), 'ligaclip 12mm endosc rot mult.clip applier er420': np.float64(54.98), 'scoop verwarmer': np.float64(68.38), 'pds loop scherp 150 cm': np.float64(55.98), 'groot basis net': np.float64(48.72), 'diathermie met rookafzuig verlengd': np.float64(4.79), 'handschoenen': np.float64(26.49), 'echelon flex 45 ec45a': np.float64(57.98), 'wattenbollen (wattendepperset)': np.float64(23.543415131747963), 'omnitract stangen': np.float64(40.42), 'hem-o-lock l clips': np.float64(55.98), 'trocar c0r47 blunt tip c0r47 12x100mm': np.float64(5.79), 'catheter ch16': np.float64(20.99), 'tray endosc. steensnede': np.float64(13.97), 'hem-o-lock tangen': np.float64(141.53), 'harmonic ace 36 cm 5 mm harh36': np.float64(4.79), 'pds 2-0 ct-2 pdp333': np.float64(57.98), 'chirurgisch laparotomie net': np.float64(49.72), 'dikke zuigbuis yankauer ch 18': np.float64(8.99), 'omnitract spreider': np.float64(41.42), 'endosgel': np.float64(3.91), 'zuig-spoelslangenset wolff': np.float64(10.79), 'l endosc. verende darmklem+handvat': np.float64(145.43), 'vicryl 3-0 sh': np.float64(57.98), 'trocar cff12 5mm dual pack 5x100mm': np.float64(8.149315045295438), 'laparoscopie net chirurgie': np.float64(38.42)}",1307.0786911200662
374,3169.7,3189.68,"{'overzettafelsloop klein 9035 145 x 80 cm': np.float64(30.741582064833437), 'operatiejas l standaard': np.float64(23.49), 'operatiejas l reinforced': np.float64(24.49), 'gazen 10x20 kliniray': np.float64(7.99), 'vicryl 2-0 5x70': np.float64(42.74), 'water ampul 10 cc': np.float64(5.91), 'diathermie zak': np.float64(17.49), 'pds loop scherp 150 cm': np.float64(55.98), 'groot basis net': np.float64(47.72), 'handschoenen': np.float64(27.686403841846243), 'spuit 10 ml': np.float64(8.79), 'instrumententafellaken (200x150) 9077': np.float64(1.96), 'catheter ch16': np.float64(20.99), 'urimeter (ureofix 500)': np.float64(8.79), 'laparoscopielaken 1032': np.float64(3.49), 'chirurgisch laparotomie net': np.float64(49.72), 'specialismekar - algemene chirurgie': np.float64(437.51), 'dikke zuigbuis yankauer ch 18': np.float64(11.99), 'cutiplast maat op aanvraag': np.float64(37.68), 'vicryl 3-0 sh': np.float64(58.98), 'wattenbollen (watten depperset)': np.float64(20.99), 'diathermie met rookafzuigslang verlengd': np.float64(7.79), 'extra lang instr. net': np.float64(130.92), 'buikgazen 40x70cm cutisoft': np.float64(32.48), 'eea': np.float64(16.99), 'vicryl 1 ct-1 4x70': np.float64(57.98), 'fys.zout 1000 ml fles (nacl)': np.float64(7.91), 'naaldenteldoosje ps2925': np.float64(18.088112577954718), 'lamphoes': np.float64(27.49), 'omnitract stangen': np.float64(42.42), 'operatiejas xl reinforced (=xxl)': np.float64(23.49), 'cathetertipspuit 60 cc': np.float64(8.79), 'mesje nr 10': np.float64(8.92), 'omnitract spreider': np.float64(42.42), 'endosgel': np.float64(3.91), 'retractor st.marks gehoekt': np.float64(141.49), 'afdekdoek 9069e (75x90)': np.float64(19.89)}",1536.106098484635
967,6060.140000000001,2697.46,"{'buikgazen 40x70cm cutisoft': np.float64(32.48), 'operatiejas l standaard': np.float64(23.49), 'vicryl 1 ct-1 4x70': np.float64(57.98), 'amputatie net': np.float64(39.21), 'markeerpen / skin marker': np.float64(16.99), '20 cm tricot windsel onsteriel': np.float64(37.48), 'gazen 10x20 kliniray': np.float64(7.99), 'vicryl 2-0 5x70': np.float64(42.74), '15 cm tricot windsel onsteriel': np.float64(29.56), 'diathermie zak': np.float64(16.49), 'groot basis net': np.float64(47.72), 'handschoenen': np.float64(25.49), 'huidstapler 35 vista/manipler az-35w': np.float64(8.79), '12 ch redondrain+pot 22402': np.float64(33.68), 'lamphoes': np.float64(27.49), '15 cm synth watten onst.artiflex soft': np.float64(38.48), 'bonewax w831': np.float64(53.98), 'operatiejas xl reinforced (=xxl)': np.float64(23.49), 'splitlakenpakket 9018': np.float64(27.49), 'splitlakenpakket': np.float64(6.96), 'grote zaag stryker': np.float64(96.77), 'vicryl 2-0 ct2': np.float64(56.47304340441917), 'mesje nr 10': np.float64(6.92), 'amputatieblok': np.float64(40.21), 'ethilon 3-0 w1685t': np.float64(42.74), 'diathermie met rookafzuig': np.float64(3.79), 'risicoton': np.float64(18.99), 'beenhoes (extremiteiten cover)': np.float64(25.49)}",889.3630434044193
969,3461.76,3582.72,"{'buikgazen 40x70cm cutisoft': np.float64(32.48), 'operatiejas l standaard': np.float64(23.49), 'amputatie net': np.float64(39.21), 'markeerpen / skin marker': np.float64(16.99), 'gazen 10x20 kliniray': np.float64(7.99), 'vicryl 2-0 5x70': np.float64(42.74), '15 cm tricot windsel onsteriel': np.float64(29.56), 'diathermie zak': np.float64(16.49), 'groot basis net': np.float64(47.72), 'handschoenen': np.float64(25.49), 'huidstapler 35 vista/manipler az-35w': np.float64(8.79), '12 ch redondrain+pot 22402': np.float64(33.68), 'lamphoes': np.float64(27.49), '15 cm synth watten onst.artiflex soft': np.float64(37.48), 'bonewax w831': np.float64(53.98), 'operatiejas xl reinforced (=xxl)': np.float64(21.49), 'zelfkl. absorberende doek (75x50)': np.float64(29.49), 'splitlakenpakket 9018': np.float64(25.49), 'grote zaag stryker': np.float64(95.77), 'vicryl 2-0 ct2': np.float64(53.98), 'dikke zuigbuis yankauer ch 18': np.float64(8.99), 'mesje nr 10': np.float64(6.92), 'amputatieblok': np.float64(40.21), 'ethilon 3-0 w1685t': np.float64(42.74), 'diathermie met rookafzuig': np.float64(3.79), 'risicoton': np.float64(21.99), 'beenhoes (extremiteiten cover)': np.float64(25.49)}",819.9300000000001
1108,7257.340000000002,7256.9,"{'set deaverhaken': np.float64(42.79), 'operatiejas l reinforced': np.float64(24.49), 'optiek stryker 10mm 30gr + lichtkabel': np.float64(135.18), 'trocar cff73 12 mm x 100 mm': np.float64(4.79), 'schuursponsje / cautery tip cleaner tc-100': np.float64(20.630471606945406), 'steridrape spoelzak gyn.1016': np.float64(19.99), 'ultra-cisionnet alg': np.float64(41.60366157016773), 'thunderbeat 5mm 35 cm tb-0535fcs': np.float64(21.968733304026117), 'zelfkl.largelaken (250x150)': np.float64(7.83), 'ricard spreider': np.float64(41.42), 'bajonetset el704 + el707 chir': np.float64(137.81), 'ch 16 balloncatheter (5-15 ml) 180605': np.float64(12.29), 'water ampul 10 cc': np.float64(5.91), 'lone star retractor 3308g': np.float64(8.75), 'groot basis net': np.float64(47.72), 'handschoenen': np.float64(25.49), 'lonestar haakjes 3311-1g': np.float64(3.75), 'ligaclip 5mm endosc. mult. clip applier el5ml': np.float64(57.98), 'endosc. naaldv. aesculaap chir': np.float64(137.43), '60 cc spuit met cathetertip': np.float64(7.79), 'pds 3-0 sh': np.float64(33.2), 'hem-o-lock tangen': np.float64(141.53), 'airseal 8mm access port ias8-1oolp': np.float64(8.75), 'chirurgisch laparotomie net': np.float64(49.72), 'specialismekar - algemene chirurgie': np.float64(435.51), 'eechelon flex 45 (groen)': np.float64(53.98), '1 liter drukzak': np.float64(435.82), 'dikke zuigbuis yankauer ch 18': np.float64(8.99), 'fys.zout 1000 ml zak (nacl)': np.float64(6.91), 'airseal trilumen filtered tubeset asm-evac1': np.float64(6.75), 'trocar cfs22 sleeve 12mm': np.float64(8.79), 'cutisorb absorb verband 10 x 20 cm': np.float64(37.67), 'pre-sacraal net': np.float64(38.47), 'trocar cff12 5mm dual pack 5x100mm': np.float64(3.79), 'diathermie met rookafzuig verlengd 20321-028': np.float64(4.79), 'vicryl 1 ct-1 4x70': np.float64(57.98), 'endoscopische steenstede tray': np.float64(6.38), 'atr.tang+handv 8393.0004 extra lng': np.float64(40.42), 'alexis woundprotector': np.float64(5.79), 'ligaclip 12mm endosc rot mult.clip applier er420': np.float64(57.98), 'echelon flex 45 ec45a': np.float64(56.98), 'thunderbeat diath.': np.float64(438.14), 'omnitract stangen': np.float64(40.42), 'operatiejas xl reinforced (=xxl)': np.float64(23.49), 'spuit 60 ml cath.tip (kl.blaass.) 300867': np.float64(6.79), 'trocar c0r47 blunt tip c0r47 12x100mm': np.float64(5.79), 'olympus endoscopie toren': np.float64(436.82), 'harmonic ace 36 cm 5 mm harh36': np.float64(4.79), 'antifog ultrastop 30ml': np.float64(4.74), 'echelon flex 45 (wit)': np.float64(55.98), 'pds 2-0 ct-2 pdp333': np.float64(57.98), 'omnitract spreider': np.float64(42.42), 'endosgel': np.float64(3.91), 'zuig-spoelslangenset wolff': np.float64(8.79), 'echelon flex 45 (blauw)': np.float64(52.98), 'laparoscopie net chirurgie': np.float64(38.42)}",3527.272866481139
1121,6080.360000000001,1112.6599999999999,"{'diathermie met rookafzuig 20321-040': np.float64(8.79), 'overzettafelsloop klein 9035 145 x 80 cm': np.float64(30.745756538364986), 'operatiejas l standaard': np.float64(23.49), 'vicryl 2-0 sh': np.float64(57.98), 'steridrape spoelzak gyn.1016': np.float64(22.775476896404882), 'ropivacaïne 0.75%': np.float64(13.781090489107243), 'cr30g vulling transtar': np.float64(60.98), 'diathermie met rookafzuigslang': np.float64(8.79), 'gazen 10x20 kliniray': np.float64(7.99), 'vicryl 2-0 5x70': np.float64(43.74), 'water ampul 10 cc': np.float64(5.91), 'diathermie zak': np.float64(17.49), 'groot basis net': np.float64(47.72), 'handschoenen': np.float64(25.49), 'spuit 10 ml': np.float64(5.79), 'cutisorb 10 x 10 cm': np.float64(33.67), 'contour transtar stapler': np.float64(58.98), 'catheter ch16': np.float64(21.99), 'vaseline lidocaine 3%': np.float64(36.25), 'smalle kleine overzettafel': np.float64(436.5027125766376), 'naald groen': np.float64(21.99), 'lonestar retractor': np.float64(201.59), 'dikke zuigbuis yankauer ch 18': np.float64(8.99), 'lonestar haakjes': np.float64(6.79), 'vicryl 3-0 sh': np.float64(57.98), 'wattenbollen (watten depperset)': np.float64(21.67300379742342), 'urine drainage zak s-20': np.float64(17.99), 'vicryl 1 ct-1 4x70': np.float64(57.98), 'chex circular stapler haemorrhoid scph34hv': np.float64(57.98), 'spuit 10ml': np.float64(3.79), 'gynaecologiepakket 1079p': np.float64(48.85), 'tamvpnet': np.float64(153.35), 'lamphoes': np.float64(27.49), 'ropivacaïne 150mg/20ml (naropin)': np.float64(5.25), 'vaseline steriel': np.float64(4.25), 'willospon anaal': np.float64(39.22), 'pph stapler': np.float64(53.98), 'endosgel': np.float64(3.91), 'diathermie met rookafzuig': np.float64(4.79)}",1766.6980402979382
1210,5724.46,5111.6,"{'optiek stryker 10mm 30gr + lichtkabel': np.float64(135.18), 'trocar cff73 12 mm x 100 mm': np.float64(8.272082837517829), 'ultra-cisionnet alg': np.float64(38.42), 'schuursponsje / cautery tip cleaner tc-100': np.float64(20.630471606945406), 'airseal apparaat': np.float64(437.51), 'pinkpad': np.float64(18.79), 'siliconendrain ch 21': np.float64(37.67), 'echelon flex 45 (groen)': np.float64(55.98), 'water ampul 10 cc': np.float64(5.91), 'groot basis net': np.float64(47.72), 'spuit 10 ml': np.float64(5.79), 'cdh29 circulaire stapler': np.float64(6.79), '60 cc spuit met cathetertip': np.float64(7.79), 'prolene 0 sh 8834h': np.float64(34.2), 'catheter ch16': np.float64(21.99), 'urimeter (ureofix 500)': np.float64(7.79), 'laparosc.l hook electrode 36 cm e3773-36c': np.float64(17.99), 'chirurgisch laparotomie net': np.float64(49.72), 'specialismekar - algemene chirurgie': np.float64(435.51), 'lonestar retractor': np.float64(201.59), 'dikke zuigbuis yankauer ch 18': np.float64(8.99), 'xcel trocar 5 mm': np.float64(5.79), 'lonestar haakjes': np.float64(9.48226834334605), 'vicryl 3-0 sh': np.float64(57.98), 'diathermie met rookafzuigslang verlengd': np.float64(7.79), 'eea': np.float64(21.99), 'hem-o-lock tangen net': np.float64(155.61), 'vicryl 1 ct-1 4x70': np.float64(57.98), 'airseal 8mm access port': np.float64(8.042778546424415), 'echelon flex 45 ec45a': np.float64(56.98), 'airseal trilumen filtered tubeset': np.float64(8.79), 'omnitract stangen': np.float64(40.42), 'hem-o-lock l clips': np.float64(55.98), 'trocar c0r47 blunt tip c0r47 12x100mm': np.float64(5.79), 'tray endosc. steensnede': np.float64(13.97), 'olympus endoscopie toren': np.float64(438.82), 'pds 2-0 ct-2 pdp333': np.float64(55.98), 'ch 30 balloncatheter (30-50 ml) 180630': np.float64(17.94), 'omnitract spreider': np.float64(42.42), 'endosgel': np.float64(3.91), 'zuig-spoelslangenset wolff': np.float64(8.79), 'echelon flex 45 (blauw)': np.float64(52.98), 'laparoscopie net chirurgie': np.float64(38.42)}",2770.0876013342336
